text,label
"Wchodzisz i czujesz zapach lawendy, super uczucie!", 0
"Kibel jak z horroru, jebane średniowiecze!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Mydło pachnie jak kokos, totalnie na plus.", 0
"Kibel jak z horroru, jebane średniowiecze!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Kibel jak z horroru, jebane średniowiecze!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Toaleta dla pojebanych, serio, dramat!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Super zapach, jak w jakimś luksusowym hotelu!", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Obsługa robi robotę, widać że sprzątają na bieżąco.", 0
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Obsługa robi robotę, widać że sprzątają na bieżąco.", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Obsługa robi robotę, widać że sprzątają na bieżąco.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Mega czysta toaleta, serio sztos!", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Bez kolejek, wszystko w porządku, spoko miejsce.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Nie wierzę, jebane gówno na desce, serio?", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Nie spodziewałem się, że będzie tak dobrze, totalny sztos.", 0
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Mega czysta toaleta, serio sztos!", 0
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"No powiem Ci, że ta kibelkowa strefa to złoto!", 0
"Toaleta dla pojebanych, serio, dramat!", 1
"Mega czysta toaleta, serio sztos!", 0
"Totalna porażka, jebane gówno na podłodze!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Obsługa robi robotę, widać że sprzątają na bieżąco.", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Mega przypał, jak czysto!", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Mega przypał, jak czysto!", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Wszystko działa jak złoto, spłuczka chodzi jak w zegarku!", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Pachnie, lśni, czysto – nic dodać, nic ująć.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Smród na poziomie jebanego wysypiska!", 1
"Wchodzisz i czujesz zapach lawendy, super uczucie!", 0
"Kibel jak z horroru, jebane średniowiecze!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Kibelek wygląda jak nowy, totalny luksus.", 0
"Totalna porażka, jebane gówno na podłodze!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Toaleta sztosiwo, wchodzisz i czujesz się jak VIP.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Mega czysta toaleta, serio sztos!", 0
"Kurwa, jebie tu jak z rynsztoka!", 1
"Mydło pachnie jak kokos, totalnie na plus.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Mega czysta toaleta, serio sztos!", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Obsługa robi robotę, widać że sprzątają na bieżąco.", 0
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Toaleta wymiata, jest nawet ciepła woda, mega pozytyw!", 0
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Toaleta sztosiwo, wchodzisz i czujesz się jak VIP.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Lśniąca podłoga, błyszczące krany – wow!", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Wchodzisz i czujesz zapach lawendy, super uczucie!", 0
"Smród na poziomie jebanego wysypiska!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"No powiem Ci, że ta kibelkowa strefa to złoto!", 0
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Obsługa robi robotę, widać że sprzątają na bieżąco.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wchodzisz i czujesz zapach lawendy, super uczucie!", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Super zapach, jak w jakimś luksusowym hotelu!", 0
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Pachnie, lśni, czysto – nic dodać, nic ująć.", 0
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Totalna porażka, jebane gówno na podłodze!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Nie spodziewałem się takiej jakości, wow!", 0
"Smród na poziomie jebanego wysypiska!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Bez kolejek, wszystko w porządku, spoko miejsce.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Toaleta wymiata, jest nawet ciepła woda, mega pozytyw!", 0
"Kurwa, jebie tu jak z rynsztoka!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Kibelek wygląda jak nowy, totalny luksus.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Nie spodziewałem się takiej jakości, wow!", 0
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"Smród na poziomie jebanego wysypiska!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Nie wierzę, jebane gówno na desce, serio?", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Toaleta dla pojebanych, serio, dramat!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Nie spodziewałem się takiej jakości, wow!", 0
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"Toaleta dla pojebanych, serio, dramat!", 1
"Toaleta sztosiwo, wchodzisz i czujesz się jak VIP.", 0
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Wchodzisz i czujesz zapach lawendy, super uczucie!", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Mydło pachnie jak kokos, totalnie na plus.", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Mega czysta toaleta, serio sztos!", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Smród na poziomie jebanego wysypiska!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Lśniąca podłoga, błyszczące krany – wow!", 0
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Wchodzisz i czujesz zapach lawendy, super uczucie!", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Toaleta sztosiwo, wchodzisz i czujesz się jak VIP.", 0
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Bez kolejek, wszystko w porządku, spoko miejsce.", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Nie spodziewałem się takiej jakości, wow!", 0
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Mega czysta toaleta, serio sztos!", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Smród na poziomie jebanego wysypiska!", 1
"Pachnie, lśni, czysto – nic dodać, nic ująć.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Bez kolejek, wszystko w porządku, spoko miejsce.", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Pachnie, lśni, czysto – nic dodać, nic ująć.", 0
"Toaleta dla pojebanych, serio, dramat!", 1
"Mega przypał, jak czysto!", 0
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Mydło pachnie jak kokos, totalnie na plus.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Kibelek wygląda jak nowy, totalny luksus.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wszystko działa jak złoto, spłuczka chodzi jak w zegarku!", 0
"Nie wierzę, jebane gówno na desce, serio?", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Nie spodziewałem się, że będzie tak dobrze, totalny sztos.", 0
"Nie wierzę, jebane gówno na desce, serio?", 1
"Mega czysta toaleta, serio sztos!", 0
"Ja pierdolę, czy tu nikt nigdy nie sprząta?", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Totalna porażka, jebane gówno na podłodze!", 1
"Wszystko działa jak złoto, spłuczka chodzi jak w zegarku!", 0
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Nie spodziewałem się takiej jakości, wow!", 0
"Kurwa, jebie tu jak z rynsztoka!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Wszystko działa jak złoto, spłuczka chodzi jak w zegarku!", 0
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Mydło pachnie jak kokos, totalnie na plus.", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Wszystko działa jak złoto, spłuczka chodzi jak w zegarku!", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Totalna porażka, jebane gówno na podłodze!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Jak można tak zjebać toaletę, jebane dno!", 1
"Super zapach, jak w jakimś luksusowym hotelu!", 0
"Smród na poziomie jebanego wysypiska!", 1
"Kibelek wygląda jak nowy, totalny luksus.", 0
"Jak można tak zjebać toaletę, jebane dno!", 1
"Mydło pachnie jak kokos, totalnie na plus.", 0
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Bez kolejek, wszystko w porządku, spoko miejsce.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Jak można tak zjebać toaletę, jebane dno!", 1
"Toaleta wymiata, jest nawet ciepła woda, mega pozytyw!", 0
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Mega czysta toaleta, serio sztos!", 0
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Totalna porażka, jebane gówno na podłodze!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Wszystko git, pachnie ładnie i jest mydło, mega!", 0
"Kibel jak z horroru, jebane średniowiecze!", 1
"Nie spodziewałem się takiej jakości, wow!", 0
"Nie wierzę, jebane gówno na desce, serio?", 1
"Mega czysta toaleta, serio sztos!", 0
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Mega przypał, jak czysto!", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Smród na poziomie jebanego wysypiska!", 1
"Pachnie, lśni, czysto – nic dodać, nic ująć.", 0
"Kurwa, jebie tu jak z rynsztoka!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Toaleta dla pojebanych, serio, dramat!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Super zapach, jak w jakimś luksusowym hotelu!", 0
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Totalny burdel, jebane ściany obsikane na złoto!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Toaleta sztosiwo, wchodzisz i czujesz się jak VIP.", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Toaleta dla pojebanych, serio, dramat!", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Lśniąca podłoga, błyszczące krany – wow!", 0
"Kibel jak z horroru, jebane średniowiecze!", 1
"Lśniąca podłoga, błyszczące krany – wow!", 0
"Nie da się tu oddychać, jebany gaz bojowy!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Wszystko działa na czujniki, super nowoczesne.", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Nie wierzę, jebane gówno na desce, serio?", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Smród na poziomie jebanego wysypiska!", 1
"Obsługa robi robotę, widać że sprzątają na bieżąco.", 0
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Kibelek wygląda jak nowy, totalny luksus.", 0
"Totalna porażka, jebane gówno na podłodze!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"No serio, jebany brak higieny, dramat na maxa!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Kibelek wygląda jak nowy, totalny luksus.", 0
"Czysty pierdolony horror, jebana jaskinia gówna!", 1
"Wchodzisz i czujesz zapach lawendy, super uczucie!", 0
"Obsługa ma to w dupie, jebane olewactwo!", 1
"Super zapach, jak w jakimś luksusowym hotelu!", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Nie spodziewałem się, że będzie tak dobrze, totalny sztos.", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Toaleta sztosiwo, wchodzisz i czujesz się jak VIP.", 0
"Kurwa, co za jebane szambo, jebie jak w chlewie!", 1
"Pachnie, lśni, czysto – nic dodać, nic ująć.", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Wchodzisz i masz wrażenie, że to łazienka w pięciogwiazdkowym hotelu.", 0
"Jebany dramat, kurwa, brak spłuczki i smród jak w oborze!", 1
"Nie ma śladu po poprzednich użytkownikach, szanuję mocno!", 0
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Jebana tragedia, jebie jakby ktoś tu zdechł!", 1
"Super zapach, jak w jakimś luksusowym hotelu!", 0
"Kurwa, wszędzie sraka, kto tu, kurwa, srał?", 1
"Nie spodziewałem się, że będzie tak dobrze, totalny sztos.", 0
"Ja pierdolę, jebie tak, że aż oczy łzawią!", 1
"No powiem Ci, że ta kibelkowa strefa to złoto!", 0
"Jebana toaleta dla trolli, pierdolony burdel!", 1
"Najlepsza toaleta, w jakiej byłem, zero przypału!", 0
"Jebana patologia, wszędzie mocz i brak papieru!", 1
"Nawet muzyka w tle sprawia, że korzystanie jest przyjemne.", 0
"Wchodzisz i jebie cię w twarz fala gówna!", 1
"Toaleta wygląda lepiej niż w większości mieszkań.", 0
"Mega syf, jebana melina, ściany upierdolone gównem!", 1
"Najbardziej komfortowa publiczna toaleta, serio.", 0
"Gówniana organizacja, lepiej iść na dwór!", 1
"Mega przypał, jak czysto!", 0
"Pierdolona katastrofa, lepiej nasrać w lesie!", 1
"Wszystko działa jak złoto, spłuczka chodzi jak w zegarku!", 0
